Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2024,2,Clark,2071.1,Stevens ES,Regular,59.0,3,YES,52.6,49.4,20.8,YES,YES,NO,NO,NO,52.1,55.3,18.4,,,,,,,,26.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2072.1,Mathis ES,Regular,53.0,3,NO,55.7,57.1,10.7,YES,YES,NO,NO,NO,49.4,48.6,47.7,,,,,,,,21.2,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2073.1,Heard ES,Regular,54.0,3,YES,46.8,40.6,13.7,YES,YES,NO,NO,NO,48.8,41.7,46.8,,,,,,,,8.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2074.1,Snyder D ES,Regular,34.5,2,NO,44.2,35.2,20.3,YES,YES,NO,NO,NO,44.3,25.2,58.3,,,,,,,,19.1,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2076.1,Duncan ES,Regular,13.0,1,YES,33.9,25.2,<5,YES,YES,NO,NO,NO,25.2,13.5,38.7,,,,,,,,27.2,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2077.1,Wallin ES,Regular,79.0,4,NO,71.7,72.7,25.6,YES,YES,NO,NO,NO,66.8,64.8,48,,,,,,,,14.9,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2078.1,Stuckey ES,Regular,90.5,5,NO,64.6,65,40.8,YES,YES,NO,NO,NO,70.8,68.4,51.8,,,,,,,,19.2,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2079.1,Keller  ES,Regular,39.0,2,YES,40.4,37.8,<5,YES,YES,NO,NO,NO,40,40,44.6,,,,,,,,23.4,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2080.1,Fine  ES,Regular,31.0,2,NO,43.9,35.4,10.2,YES,YES,NO,NO,NO,47.8,30.6,36.2,,,,,,,,25.3,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2081.1,Bozarth ES,Regular,75.5,4,NO,64.4,53.6,15.7,YES,YES,NO,NO,NO,58.8,53.6,44.4,,,,,,,,14.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2082.1,Triggs ES,Regular,52.5,3,NO,46.7,45.6,22,YES,YES,NO,NO,NO,51.3,48.2,31.8,,,,,,,,17.6,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2083.1,ORoarke ES,Regular,78.0,4,NO,65.2,65.5,42.6,YES,YES,NO,NO,NO,55.2,60,75,,,,,,,,14.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2084.1,Reedom ES,Regular,61.5,3,NO,51.3,47,18.9,YES,YES,NO,NO,NO,45.2,55,48.3,,,,,,,,20.9,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2085.1,Diaz ES,Regular,24.0,1,YES,41.7,31.8,6.6,YES,YES,NO,NO,NO,42.9,26.9,35,,,,,,,,19.8,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2086.1,Scott ES,Regular,14.0,1,YES,17.9,8.9,<5,YES,YES,NO,NO,NO,18.1,<5,48,,,,,,,,36.3,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2087.1,Rainbow Dreams ELA ES,District Charter,10.0,Not Rated,YES,,,,,,NO,NO,NO,,,,,,,,,,,26.2,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2089.1,West Prep ES,Regular,66.5,3,YES,45.6,35.8,8.9,YES,YES,NO,NO,NO,61.1,52.8,30.5,,,,,,,,10.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2090.1,Smalley ES,Regular,100.0,5,NO,82,73.2,34.5,YES,YES,NO,NO,NO,74.5,68.8,-,,,,,,,,6.4,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2091.1,Perkins C ES,Regular,21.0,1,YES,27.6,21.9,<5,YES,YES,NO,NO,NO,38.2,18.4,25,,,,,,,,34.2,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2092.1,Innovations ES,District Charter,24.0,1,YES,32.9,24.2,<5,YES,YES,NO,NO,NO,34.7,25.2,31.3,,,,,,,,28,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2093.1,100 Academy SET ES,District Charter,19.0,1,YES,15.9,11.5,<5,YES,YES,NO,NO,NO,30.6,14.2,27.2,,,,,,,,29.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2094.1,Dickens ES,Regular,22.0,1,YES,37.8,28.2,5.5,YES,YES,NO,NO,NO,39.6,30.2,18,,,,,,,,27.6,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2095.1,Bailey ES,Regular,24.0,1,YES,36.9,27.9,5.8,YES,YES,NO,NO,NO,34.6,34.8,22.5,,,,,,,,30,NO,,YES,,NO,,64827,Churchill,2024
2024,2,Clark,2096.1,Roundy ES,Regular,13.0,1,YES,20.4,19.3,<5,YES,YES,NO,NO,NO,18.8,20.1,35.8,,,,,,,,31.6,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2097.1,Forbuss ES,Regular,47.5,2,NO,54.4,50.3,24.7,YES,YES,NO,NO,NO,47.4,42.9,42.1,,,,,,,,19.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2098.1,Steele ES,Regular,45.0,2,NO,55.3,51,22.2,YES,YES,NO,NO,NO,55.3,39.4,43.3,,,,,,,,19.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2099.1,Schorr ES,Regular,35.5,2,NO,48.8,42,17.5,YES,YES,NO,NO,NO,47.6,36.2,46.4,,,,,,,,24.9,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2100.1,Ward Kitty ES,Regular,69.4,4,NO,57.7,54.7,26.5,YES,YES,NO,NO,NO,56.3,46.6,-,,,,,,,,8.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2101.1,Blue Diamond ES,Regular,88.2,5,NO,82.3,88.2,-,-,,NO,NO,NO,83.3,83.3,,,,,,,,,28.2,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2102.1,Goodsprings ES,Regular,5.0,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2103.1,Lundy ES,Regular,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2104.1,Reid ES,Regular,43.3,Not Rated,YES,46.1,23,-,-,-,NO,NO,NO,-,-,,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2105.1,King Martin ES,Regular,16.0,1,YES,22.2,14.8,<5,YES,YES,NO,NO,NO,27.2,12.1,28.7,,,,,,,,28,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2106.1,Deskin ES,Regular,28.5,2,YES,38.3,29.4,14.9,YES,YES,NO,NO,NO,41.2,30.7,43.4,,,,,,,,29.3,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2107.1,Kim ES,Regular,20.0,1,YES,35.8,28.8,<5,YES,YES,NO,NO,NO,27.9,22.8,47.5,,,,,,,,25,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2108.1,Beatty J ES,Regular,59.0,3,NO,57,38.5,14.6,YES,YES,NO,NO,NO,61.9,36.6,41.9,,,,,,,,25.3,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2109.1,Christensen ES,Regular,34.0,2,YES,42.4,32.6,6.2,YES,YES,NO,NO,NO,42.6,24,51.6,,,,,,,,26.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2110.1,Parson ES,Regular,29.0,2,YES,28.2,14.5,5.1,YES,YES,NO,NO,NO,40.6,14.1,54.7,,,,,,,,34.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2111.1,Dooley ES,Regular,33.8,2,NO,50.3,44.7,13.7,YES,YES,NO,NO,NO,40.6,39.5,-,,,,,,,,22,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2112.1,Mendoza ES,Regular,34.5,2,YES,29.9,26.2,<5,YES,YES,NO,NO,NO,37.5,36.6,43.2,,,,,,,,19.4,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2113.1,McMillan ES,Regular,30.5,2,YES,43.2,31.6,<5,YES,YES,NO,NO,NO,42.9,20.6,44.6,,,,,,,,29.7,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2114.1,Perkins U ES,Regular,72.2,4,NO,46,46,28.5,YES,YES,NO,NO,NO,69.7,58.1,-,,,,,,,,27.2,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2115.1,Lynch ES,Regular,19.0,1,YES,15.6,12.7,<5,YES,YES,NO,NO,NO,28.4,16.8,21.2,,,,,,,,33.3,NO,,YES,,NO,,64827,Churchill,2024
2024,2,Clark,2116.1,Woolley ES,Regular,26.5,1,YES,29.5,21.2,8.4,YES,YES,NO,NO,NO,39.7,24.4,32.5,,,,,,,,27.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2117.1,Lunt  ES,Regular,16.0,1,YES,13.9,14.4,<5,YES,YES,NO,NO,NO,22,12.6,44.1,,,,,,,,28.3,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2118.1,Eisenberg ES,Regular,38.0,2,YES,41.9,38.5,15.4,YES,YES,NO,NO,NO,38,41.7,45.9,,,,,,,,22.6,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2119.1,Fong ES,Regular,32.5,2,YES,36.3,31.8,9,YES,YES,NO,NO,NO,45,33.9,31.7,,,,,,,,24.4,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2120.1,Gibson ES,Regular,61.5,3,NO,56.4,52.9,20,YES,YES,NO,NO,NO,57.3,55,39.1,,,,,,,,18.5,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2121.1,Wynn ES,Regular,16.0,1,YES,20,16.3,<5,YES,YES,NO,NO,NO,32.5,18.5,35.2,,,,,,,,31.8,NO,,YES,,NO,,64827,Churchill,2024
2024,2,Clark,2122.1,Hill ES,Regular,83.0,4,YES,53.9,52.2,23.3,YES,YES,NO,NO,NO,65.3,74.4,59.5,,,,,,,,18.3,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2123.1,Jacobson ES,Regular,32.0,2,YES,42.7,29.2,14.2,YES,YES,NO,NO,NO,50.3,25.9,41.1,,,,,,,,19.6,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2124.1,Derfelt ES,Regular,29.0,2,YES,44.5,32.9,7.5,YES,YES,NO,NO,NO,45.9,27.7,44.8,,,,,,,,27.4,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2125.1,Cunningham ES,Regular,23.5,1,YES,31.3,21,9.3,YES,YES,NO,NO,NO,45.8,25,37.5,,,,,,,,32,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2126.1,Cox D ES,Regular,71.5,4,NO,59.2,53.9,33.7,YES,YES,NO,NO,NO,54.2,50.7,64,,,,,,,,13.3,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2127.1,Treem ES,Regular,65.0,3,YES,51.2,43.4,15.4,YES,YES,NO,NO,NO,53,45.8,72.2,,,,,,,,33.6,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2128.1,Rundle ES,Regular,11.0,1,YES,31.8,25.8,<5,YES,YES,NO,NO,NO,27.8,13.9,20.5,,,,,,,,24,YES,2.0,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2129.1,Herr ES,Regular,23.5,1,YES,29.8,23.7,5.5,YES,YES,NO,NO,NO,36.2,25.7,39.5,,,,,,,,18.2,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2130.1,Dailey ES,Regular,26.5,1,YES,34.2,27.1,5.9,YES,YES,NO,NO,NO,34.7,32.1,39.5,,,,,,,,25.5,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2131.1,Adams ES,Regular,17.0,1,YES,30.3,23.2,<5,YES,YES,NO,NO,NO,22.9,13.6,37.1,,,,,,,,16.8,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2132.1,May ES,Regular,45.0,2,NO,49.3,36.8,19,YES,YES,NO,NO,NO,45.9,32.4,64.2,,,,,,,,20,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2133.1,Kahre ES,Regular,21.0,1,YES,40.9,34.4,8.4,YES,YES,NO,NO,NO,22.6,19.8,45.4,,,,,,,,22,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2134.1,Katz ES,Regular,32.0,2,YES,38.2,33.6,<5,YES,YES,NO,NO,NO,42.5,32.4,44.4,,,,,,,,26.3,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2135.1,Jydstrup ES,Regular,53.5,3,YES,39.6,41.8,14.8,YES,YES,NO,NO,NO,55.2,37,53.7,,,,,,,,15.2,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2136.1,King Martha ES,Regular,54.4,3,NO,58.2,53.9,27.1,YES,YES,NO,NO,NO,52.3,41,-,,,,,,,,14.2,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2137.1,Bartlett ES,Regular,52.0,3,NO,59.5,50.5,16.3,YES,YES,NO,NO,NO,52.1,39.6,44.8,,,,,,,,13.9,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2138.1,Bendorf ES,Regular,31.0,2,YES,41.3,32.7,8.4,YES,YES,NO,NO,NO,38.4,29.3,49.1,,,,,,,,24.9,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2139.1,Thorpe ES,Regular,44.5,2,YES,33.7,22.6,12.7,YES,YES,NO,NO,NO,51.1,32.9,77.4,,,,,,,,33,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2140.1,Antonello ES,Regular,54.5,3,YES,39,35.7,<5,YES,YES,NO,NO,NO,50,42.1,66.6,,,,,,,,25.8,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2141.1,Lummis ES,Regular,64.5,3,NO,62.1,58.4,14.2,YES,YES,NO,NO,NO,52.2,49.6,60.8,,,,,,,,17,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2142.1,Wiener ES,Regular,38.0,2,YES,42.5,31,13.4,YES,YES,NO,NO,NO,45.2,32.1,45.7,,,,,,,,27.9,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2143.1,Fitzgerald ES,Regular,21.0,1,YES,29.5,34.8,<5,YES,YES,NO,NO,NO,40.5,25.2,34.3,,,,,,,,39.8,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2144.1,Lowman ES,Regular,18.0,1,YES,19.7,13.4,<5,YES,YES,NO,NO,NO,27.7,18.9,36.7,,,,,,,,42.7,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2145.1,Piggott ACAD ES,Regular,70.5,4,NO,54.6,60.7,26.9,YES,YES,NO,NO,NO,47.3,52.2,53,,,,,,,,7.9,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2146.1,Newton ES,Regular,54.5,3,NO,59.3,50.2,21.8,YES,YES,NO,NO,NO,59.1,42.1,25,,,,,,,,15.4,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2147.1,Bruner ES,Regular,17.0,1,YES,28.1,21.5,<5,YES,YES,NO,NO,NO,33.7,18.3,37,,,,,,,,29.2,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2148.1,Bryan Richard ES,Regular,51.5,3,YES,52.8,39.9,16,YES,YES,NO,NO,NO,60.2,35.2,37.7,,,,,,,,16.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2149.1,Wilhelm ES,Regular,35.0,2,YES,35.9,31.2,<5,YES,YES,NO,NO,NO,39.7,33,41.8,,,,,,,,26.4,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2150.1,Roberts ES,Regular,13.5,1,YES,34.4,23.3,5.8,YES,YES,NO,NO,NO,30.5,14.9,34.2,,,,,,,,21.1,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2151.1,Allen ES,Regular,40.5,2,NO,50.2,42.5,10.6,YES,YES,NO,NO,NO,43.3,42.5,30.7,,,,,,,,19.5,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2152.1,Wolfe ES,Regular,35.0,2,YES,33.7,25.9,7.6,YES,YES,NO,NO,NO,45.1,26.5,49,,,,,,,,19.4,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2153.1,Goldfarb ES,Regular,23.0,1,YES,32.6,26.2,7.9,YES,YES,NO,NO,NO,40.7,15.4,33.5,,,,,,,,25,YES,2.0,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2154.1,Vanderburg ES,Regular,77.0,4,NO,72.6,69.2,45.8,YES,YES,NO,NO,NO,57.8,62.3,55,,,,,,,,11.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2155.1,Cambeiro ES,Regular,18.0,1,YES,29.2,14.6,5.7,YES,YES,NO,NO,NO,40.5,13.7,34.4,,,,,,,,30.9,YES,6.0,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2156.1,Bryan Roger ES,Regular,46.5,2,YES,51.2,51.4,8.1,YES,YES,NO,NO,NO,44.9,45.3,46.7,,,,,,,,30.3,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2157.1,Bonner ES,Regular,86.5,5,NO,72.4,71.6,25.3,YES,YES,NO,NO,NO,67.4,62.7,52.1,,,,,,,,7.4,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2158.1,Cartwright ES,Regular,36.0,2,YES,41.1,30.3,8.8,YES,YES,NO,NO,NO,43.7,22,38.4,,,,,,,,5.4,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2159.1,Bowler Joseph ES,Regular,18.0,1,YES,29.6,29.1,10,YES,YES,NO,NO,NO,39,20.1,26.9,,,,,,,,25.3,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2160.1,Rhodes ES,Regular,29.5,2,NO,50.1,46.2,9.4,YES,YES,NO,NO,NO,37.5,26,40,,,,,,,,18.5,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2161.1,Guy ES,Regular,11.5,1,YES,26.3,21.8,<5,YES,YES,NO,NO,NO,29.7,13,20.4,,,,,,,,23.3,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2162.1,Morrow ES,Regular,68.5,4,NO,54.4,50.6,26.2,YES,YES,NO,NO,NO,61.6,54.4,54.5,,,,,,,,24,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2163.1,Bunker ES,Regular,8.0,1,YES,24.6,22.5,<5,YES,YES,NO,NO,NO,25.4,13.2,26.4,,,,,,,,27.8,YES,1.0,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2164.1,Elizondo ES,Regular,29.0,2,YES,29,17.3,15.2,YES,YES,NO,NO,NO,40.3,20.5,55.9,,,,,,,,31.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2165.1,Cortez ES,Regular,38.5,2,YES,29.2,28.8,6.7,YES,YES,NO,NO,NO,42.6,34,44.5,,,,,,,,25.9,NO,,YES,,NO,,64827,Churchill,2024
2024,2,Clark,2166.1,Lamping ES,Regular,66.5,3,NO,66.5,60.5,32.2,YES,YES,NO,NO,NO,58.2,49.1,42.8,,,,,,,,14.6,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2167.1,Garehime ES,Regular,17.0,1,YES,37.6,34,9.2,YES,YES,NO,NO,NO,32.4,20.3,46.6,,,,,,,,27.1,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2168.1,Hayes ES,Regular,66.0,3,NO,55.1,48.8,39,YES,YES,NO,NO,NO,65.4,40.1,40,,,,,,,,13.9,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2169.1,Kesterson ES,Regular,54.0,3,YES,54.9,49.7,14.8,YES,YES,NO,NO,NO,51,45.2,50,,,,,,,,17.6,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2170.1,Neal ES,Regular,65.5,3,NO,50.1,44.7,23.8,YES,YES,NO,NO,NO,57.5,48.8,40,,,,,,,,22.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2171.1,Carl ES,Regular,31.5,2,NO,43.5,36.1,9.1,YES,YES,NO,NO,NO,37.2,22.4,54.5,,,,,,,,14.9,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2172.1,Darnell ES,Regular,23.5,1,NO,43.7,39.2,6.4,YES,YES,NO,NO,NO,36.1,30.7,16.6,,,,,,,,31.3,NO,,YES,,NO,,64827,Churchill,2024
2024,2,Clark,2173.1,Heckethorn ES,Regular,68.8,4,NO,64.5,58.4,14.6,YES,YES,NO,NO,NO,59.2,41.6,-,,,,,,,,16.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2174.1,Rogers ES,Regular,49.0,2,NO,47.9,44.9,22.2,YES,YES,NO,NO,NO,53.9,36.6,39.4,,,,,,,,22.4,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2175.1,Snyder W ES,Regular,26.5,1,YES,25.5,22.5,<5,YES,YES,NO,NO,NO,35,29.8,30.4,,,,,,,,35.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2176.1,Twitchell ES,Regular,81.5,4,NO,65.6,62.4,40.6,YES,YES,NO,NO,NO,63,56,65,,,,,,,,7.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2177.1,Watson ES,Regular,15.0,1,YES,27.2,24.9,<5,YES,YES,NO,NO,NO,31,21.5,43.7,,,,,,,,26.7,NO,,NO,,YES,2.0,64827,Churchill,2024
2024,2,Clark,2178.1,Alamo ES,Regular,50.0,3,NO,52.9,46,14.1,YES,YES,NO,NO,NO,54.5,39.7,51,,,,,,,,16.7,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2179.1,Brookman ES,Regular,34.5,2,YES,42.8,34.5,10.3,YES,YES,NO,NO,NO,41.3,32.6,41.8,,,,,,,,21.3,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2180.1,Cozine ES,Regular,29.5,2,YES,39.4,33.5,8.4,YES,YES,NO,NO,NO,40.6,33.4,37.1,,,,,,,,21.1,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2181.1,Gehring ACAD ES,Regular,96.0,5,NO,81.8,82.8,60.7,YES,YES,NO,NO,NO,73.4,74,64.8,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2182.1,Iverson ES,Regular,42.5,2,YES,41.7,41.3,12.2,YES,YES,NO,NO,NO,41.9,41.6,31.5,,,,,,,,18,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2183.1,Walker ES,Regular,48.5,2,NO,54.8,50.6,24,YES,YES,NO,NO,NO,52.5,48.5,18.1,,,,,,,,19,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2184.1,Conners ES,Regular,69.0,4,YES,56.7,50.1,19.8,YES,YES,NO,NO,NO,57.8,51.1,56,,,,,,,,24.6,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2185.1,Givens ES,Regular,71.0,4,NO,71.4,70.5,35,YES,YES,NO,NO,NO,56.6,51.8,59.5,,,,,,,,13.1,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2186.1,Goolsby ES,Regular,84.5,5,NO,71.8,70.1,51.6,YES,YES,NO,NO,NO,67.4,61.4,55.3,,,,,,,,11.2,NO,,NO,,NO,,64827,Churchill,2024
2024,2,Clark,2187.1,Hummel ES,Regular,18.0,1,YES,34.8,32.5,<5,YES,YES,NO,NO,NO,38.1,19.3,5.7,,,,,,,,28.7,NO,,NO,,YES,1.0,64827,Churchill,2024
2024,2,Clark,2188.1,Scherkenbach ES,Regular,78.8,4,NO,66.5,54.9,9.3,YES,YES,NO,NO,NO,60.1,49,-,,,,,,,,14.4,NO,,NO,,NO,,64827,Churchill,2024
