Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2023,2,Clark,2429.3,Canyon Springs HS,Regular,53.5,3,YES,34.6,6.3,10.6,YES,YES,NO,NO,NO,,,10.8,,91.8,72.1,45.1,19.3,82.7,86.8,42.2,NO,,NO,,YES,2.0,64827,Churchill,2023
2023,2,Clark,2430.3,Del Sol ACAD HS,Regular,55.5,3,YES,30.5,6.6,17.3,YES,YES,NO,NO,NO,,,<5,,94.3,65.6,40,35.4,93.3,88.7,41.7,NO,,NO,,YES,3.0,64827,Churchill,2023
2023,2,Clark,2431.3,Spring Valley HS,Regular,80.0,4,YES,62.5,25,26.9,YES,YES,NO,NO,NO,,,16.5,,90,76.8,48,44.4,93.7,91.6,32.7,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2432.3,VTCTA HS,Regular,87.0,5,NO,67.5,28.4,32.2,YES,YES,NO,NO,NO,,,32.3,,99.5,>95,>95,72.5,>95,>95,22,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2433.3,SWCTA HS,Regular,92.5,5,NO,79.4,39.5,43.4,YES,YES,NO,NO,NO,,,21.8,,99.5,>95,>95,75.6,>95,>95,17,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2434.3,Sunrise Mountain HS,Regular,38.5,2,YES,20.3,<5,8.8,NO,NO,NO,NO,NO,,,<5,,76.9,55,26.2,21.1,86.4,85.1,58.3,NO,,NO,,YES,2.0,64827,Churchill,2023
2023,2,Clark,2435.3,WCTA HS,Regular,98.0,5,NO,89.6,57.5,51.7,YES,YES,NO,NO,NO,,,30.4,,100,>95,>95,82.3,>95,>95,10.6,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2501.1,Brown H M ES,Regular,78.5,4,NO,63.5,53.5,49.1,YES,YES,NO,NO,NO,66.6,50.7,45.4,,,,,,,,12,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2601.3,Boulder City HS,Regular,82.78,5,NO,69.8,42.5,13.3,YES,YES,YES,NO,NO,,,-,,92.4,79.3,56.3,38.2,88.4,84,21.7,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2602.3,Moapa Valley HS,Regular,81.0,4,NO,70.5,38.7,37.5,YES,YES,NO,NO,NO,,,<5,,98.5,90.6,58.1,49.1,>95,>95,40.8,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2603.3,Virgin Valley HS,Regular,59.0,3,NO,41.8,20.1,15.3,YES,YES,NO,NO,NO,,,7.3,,98.4,88.3,64.9,40,82.1,80.9,31.4,NO,,NO,,YES,2.0,64827,Churchill,2023
2023,2,Clark,2604.3,Indian Springs HS,Regular,70.0,4,YES,34.4,13.7,14.7,YES,YES,NO,NO,NO,,,-,,100,80.9,47.6,37.5,>95,85.7,22.4,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2607.3,Centennial HS,Regular,66.5,3,NO,42.9,19.6,13,NO,NO,YES,NO,NO,,,6,,87.8,72.4,53.8,32.1,92.7,91.7,37.4,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2608.3,Foothill HS,Regular,73.0,4,NO,62.2,28.6,26.8,YES,YES,NO,NO,NO,,,26,,88.6,63.4,35.8,38.6,89.2,88,30.3,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2609.3,Desert Pines HS,Regular,29.5,2,YES,21.7,<5,7.3,NO,NO,YES,YES,NO,,,<5,,84.7,65,40.6,24.8,76.6,75.7,56.7,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2611.3,Sierra Vista HS,Regular,58.5,3,YES,38.5,17.3,22.8,YES,YES,NO,NO,NO,,,11.2,,93.8,55.4,29.5,36.1,90,81.4,38.1,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2612.3,Coronado HS,Regular,79.0,4,NO,69.8,43.3,37.9,YES,YES,NO,NO,NO,,,5.4,,90.4,69.6,50.1,60.8,93.8,90.4,24.2,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2614.3,Odyssey HS,District Charter,59.5,3,NO,48.2,8.8,31.2,YES,YES,NO,NO,NO,,,14,,95.1,38.6,10.8,30.6,88.2,92.9,5.7,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2615.1,Expl Knowledge ES,District Charter,60.5,3,NO,57.7,20.8,37.5,YES,YES,NO,NO,NO,63.8,26.8,51.7,,,,,,,,7.7,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2616.2,Expl Knowledge SEC MS,District Charter,92.22,5,NO,59.2,32.7,56,YES,YES,NO,NO,NO,61,45.4,-,79.6,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2616.3,Expl Knowledge SEC HS,District Charter,72.78,4,NO,80.9,28.5,51.1,YES,YES,NO,NO,NO,,,-,,100,30,10,44,>95,>95,<5,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2618.3,Arbor View HS,Regular,66.5,3,NO,49,21.1,22.8,YES,YES,NO,NO,NO,,,6.4,,91.8,64.1,46.6,42.8,94.8,94.3,29.3,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2619.3,Legacy HS,Regular,43.0,2,YES,20.9,6.7,11.6,NO,NO,YES,NO,NO,,,5.1,,82.3,70,25,26.9,83.3,85.5,45.1,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2620.3,NWCTA HS,Regular,94.0,5,NO,81.7,38.7,34.1,YES,YES,NO,NO,NO,,,41,,99.4,>95,>95,70.1,>95,>95,11.3,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2621.2,Delta Charter MS,District Charter,24.0,1,NO,24.3,9.6,21.2,YES,YES,YES,YES,NO,25.1,8.7,13.6,79.7,,,,,,,6.2,NO,,NO,,YES,4.0,64827,Churchill,2023
2023,2,Clark,2621.3,Delta Charter HS,District Charter,19.0,1,NO,22.7,5.4,<5,NO,NO,YES,NO,NO,,,8.8,,68.2,43.8,7,6.6,68.8,71.3,8.6,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2623.3,Desert Oasis HS,Regular,63.5,3,NO,47.3,20.8,22.3,NO,NO,YES,NO,NO,,,5.2,,94.1,64.7,44.8,39.4,89,89.1,30.5,NO,,NO,,YES,3.0,64827,Churchill,2023
2023,2,Clark,2624.3,ECTA HS,Regular,83.0,5,YES,67.3,26.1,18.7,YES,YES,NO,NO,NO,,,18.2,,94.5,>95,>95,44.9,>95,>95,22.5,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2625.2,NV LRN Academy MS,Regular,19.0,1,NO,28.2,7.7,10.6,NO,NO,YES,YES,NO,37.6,12.3,20,58.3,,,,,,,47.8,NO,,YES,,NO,,64827,Churchill,2023
2023,2,Clark,2625.3,NV LRN Academy HS,Regular,16.5,1,NO,30.4,6.4,22.9,NO,NO,YES,YES,NO,,,<5,,60.7,50.5,13.1,22.5,70.6,91,51.6,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2626.1,NV LRN ACAD ES,Regular,10.5,1,YES,25.4,10.6,7,NO,NO,YES,YES,NO,37.1,13.7,18.9,,,,,,,,37.3,YES,1.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2627.3,CTTA HS,Regular,24.0,Not Rated,NO,33.7,8.6,,YES,YES,NO,NO,NO,,,-,,,,,,,,20,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2716.3,Acceleration Academy HS,Alternative,10.59,1,YES,<5,<5,,NO,NO,YES,NO,NO,,,,,6.6,29.3,<4.5,<5,13.3,24.3,<5,YES,2.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2777.2,CC Detention JSHS MS,Correctional,,Not Rated,NO,,,,-,-,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2777.3,CC Detention JSHS HS,Correctional,11.82,Not Rated,NO,-,-,,-,-,YES,NO,NO,,,,,,5.5,5.5,,<5,<5,<5,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2910.1,Stewart ES,Special Education,6.67,1,YES,<5,<5,-,-,,NO,NO,NO,,,,,,,,,,,46.6,YES,3.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2910.2,Stewart MS,Special Education,2.5,1,YES,<5,<5,<5,YES,YES,NO,NO,NO,,,,<5,,,,,,,48.2,YES,3.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2910.3,Stewart HS,Special Education,5.0,1,YES,<5,10,<5,-,,NO,NO,NO,,,,,-,<5,<4.5,,<5,<5,29.7,YES,3.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2911.2,Variety JSHS MS,Special Education,8.11,Not Rated,YES,<5,5,-,NO,NO,NO,NO,NO,-,-,-,-,,,,,,,53.5,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2911.3,Variety JSHS HS,Special Education,3.85,1,YES,<5,<5,<5,-,,NO,NO,NO,,,,,<5,-,-,,<5,<5,37.7,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2912.2,Juvenile Court MS,Correctional,,Not Rated,NO,,,,-,,YES,YES,NO,,,,-,,,,,,,-,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2912.3,Juvenile Court HS,Correctional,2.0,Not Rated,NO,-,-,,NO,NO,NO,NO,NO,,,,,-,<5,<4.5,,<5,<5,-,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2913.2,Spring Mtn JSHS MS,Alternative,,Not Rated,NO,,,,-,-,NO,NO,NO,,,,-,,,,,,,-,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2913.3,Spring Mtn JSHS HS,Alternative,14.29,Not Rated,NO,,,,-,,NO,NO,NO,,,,,-,-,-,-,9,8.3,<5,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2916.2,Miley Achvmt SEC MS,Special Education,5.97,1,YES,<5,<5,-,NO,NO,YES,YES,NO,<5,<5,-,-,,,,,,,69.2,YES,3.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2916.3,Miley Achvmt SEC HS,Special Education,0.0,Not Rated,YES,-,-,-,-,-,NO,NO,NO,,,,,-,-,-,-,10,15.3,71.4,YES,3.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2917.1,Miley Achvmt ES,Special Education,3.33,Not Rated,YES,-,-,-,-,,YES,YES,NO,-,-,,,,,,,,,54.5,YES,3.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2919.2,Summit View JSHS MS,Alternative,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2919.3,Summit View JSHS HS,Alternative,14.29,Not Rated,NO,-,-,-,-,,NO,NO,NO,,,,,,-,-,-,9.5,11.1,<5,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2922.3,Burk Horizon SW HS,Alternative,40.0,Not Rated,YES,,,,,,NO,NO,NO,,,,,,-,-,<5,78.5,91.3,60.8,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2923.3,Global Community HS,Alternative,13.0,1,NO,<5,<5,<5,NO,NO,NO,NO,NO,,,<5,,84.2,46.8,6.2,34.2,66.6,81.3,23,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2924.3,Cowan Sunset SE HS,Alternative,3.64,Not Rated,YES,-,-,,-,,YES,NO,NO,,,,,-,23,7.6,-,33.3,36.3,70.8,YES,5.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2926.1,Desert Willow ES,Special Education,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2927.2,Desert Willow JSHS MS,Special Education,,Not Rated,NO,,,,-,-,YES,YES,NO,,,,-,,,,,,,-,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2927.3,Desert Willow JSHS HS,Special Education,0.0,Not Rated,NO,,,,-,-,NO,NO,NO,,,,,,,,,<5,-,-,YES,3.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2928.2,South Cont JSHS MS,Alternative,6.67,Not Rated,YES,,,,NO,NO,YES,YES,NO,,,-,66.6,,,,,,,84.6,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2928.3,South Cont JSHS HS,Alternative,1.43,Not Rated,YES,-,-,,NO,NO,YES,NO,NO,,,,,-,-,-,,<5,<5,34.7,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2932.2,Cowan Behavior MS,Alternative,26.67,Not Rated,YES,,,,NO,NO,YES,YES,NO,,,,65.4,,,,,,,83.3,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2932.3,Cowan Behavior HS,Alternative,0.0,Not Rated,YES,,,,-,-,NO,NO,NO,,,,,-,,,,<5,<5,92.8,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2933.2,Peterson Behavior MS,Alternative,13.33,Not Rated,YES,-,-,-,NO,NO,YES,YES,NO,-,-,,49.2,,,,,,,90.4,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2933.3,Peterson Behavior HS,Alternative,5.0,Not Rated,YES,,,,NO,NO,YES,NO,NO,,,-,,81.8,-,-,-,41.1,<5,62,YES,4.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2935.1,Variety ES,Special Education,6.67,Not Rated,YES,<5,15,-,-,,NO,NO,NO,-,-,-,,,,,,,,37.5,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2939.1,Juvenile Det ES,Correctional,,Not Rated,NO,,,,-,-,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2940.3,Prison Program HS,Correctional,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,-,,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2955.3,Desert Rose ALT HS,Alternative,3.33,Not Rated,YES,-,-,,NO,NO,YES,NO,NO,,,-,,,30.5,<4.5,<5,26,11.1,92.7,YES,5.0,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2956.3,HGHDSRTYOP HS,Correctional,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2957.2,Mission MS,Alternative,,Not Rated,YES,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64827,Churchill,2023
2023,2,Clark,2957.3,Mission HS,Alternative,3.75,Not Rated,YES,-,-,-,-,-,NO,NO,NO,,,-,,,-,-,<5,61.1,55.5,63.1,YES,2.0,NO,,NO,,64827,Churchill,2023
2023,3,Douglas,3201.1,Gardnerville ES,Regular,35.0,2,NO,53.2,40.2,20.3,YES,YES,NO,NO,NO,48.0,30.3,31.8,,,,,,,,16.2,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3202.1,Zephyr Cove ES,Regular,38.89,2,NO,53.3,48.3,33.3,YES,YES,NO,NO,NO,40.0,48.4,-,,,,,,,,27.8,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3205.1,Meneley  ES,Regular,22.5,1,YES,37,27.9,29,YES,YES,NO,NO,NO,32.1,25.6,30.7,,,,,,,,17.2,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3206.1,Jacks Valley ES,Regular,33.0,2,YES,48,31.8,26.3,YES,YES,NO,NO,NO,42.3,16.3,60.8,,,,,,,,15.3,NO,,NO,,YES,1.0,64828,Clark,2023
2023,3,Douglas,3207.1,Scarselli ES,Regular,63.5,3,NO,54.8,49.1,34.7,YES,YES,NO,NO,NO,57.3,53.4,10,,,,,,,,18.5,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3209.1,Pinon Hills ES,Regular,61.11,3,NO,62.1,56,14.6,YES,YES,NO,NO,NO,56.9,49.4,-,,,,,,,,12.1,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3210.1,Minden ES,Regular,35.5,2,NO,47.7,39,37,YES,YES,NO,NO,NO,44.0,25.6,50,,,,,,,,13,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3301.2,Carson Valley MS,Regular,49.5,2,NO,50.8,32.1,33.1,YES,YES,NO,NO,NO,47.0,28.5,29.4,92.8,,,,,,,20.8,NO,,NO,,YES,4.0,64828,Clark,2023
2023,3,Douglas,3302.2,Pau Wa Lu MS,Regular,34.5,2,YES,32.3,22.2,47,YES,YES,NO,NO,NO,29.5,21.2,31.2,92.4,,,,,,,22.9,NO,,NO,,YES,4.0,64828,Clark,2023
2023,3,Douglas,3501.3,Douglas HS,Regular,78.0,4,NO,47.6,27.4,27.7,NO,NO,YES,NO,NO,,,15.5,,92.9,81.9,62.5,52.5,91.6,92.4,23.5,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3502.2,Whittell MS,Regular,58.33,3,NO,56.4,33.3,37.9,YES,YES,NO,NO,NO,58.3,30.9,-,50,,,,,,,20.5,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3502.3,Whittell HS,Regular,73.89,4,NO,46.1,15.3,14.8,-,-,NO,NO,NO,,,-,,100,91.3,47.8,64.7,89.4,>95,45.3,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3503.2,Jacobsen MS,Correctional,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,-,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3503.3,Jacobsen HS,Correctional,16.67,Not Rated,NO,,,,-,-,NO,NO,NO,,,-,,,-,-,,36.3,-,<5,YES,4.0,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3504.3,ASPIRE HS,Alternative,4.17,1,NO,6.2,5.8,-,-,-,NO,NO,NO,,,,,-,-,-,9.0,44.0,57.1,63.6,YES,3.0,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3601.1,Douglas Online ES,Alternative,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3601.2,Douglas Online MS,Alternative,65.0,3,NO,-,-,-,-,,YES,YES,NO,63.6,27.2,,40,,,,,,,46.1,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3601.3,Douglas Online HS,Alternative,17.5,1,NO,40,20,-,-,,NO,NO,NO,,,,,-,-,-,23.8,65.6,72.7,44,YES,2.0,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3901.1,Douglas Alternative ES,Alternative,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3901.2,Douglas Alternative MS,Alternative,,Not Rated,NO,,,,-,-,NO,NO,NO,,,,-,,,,,,,,NO,,NO,,NO,,64828,Clark,2023
2023,3,Douglas,3901.3,Douglas Alternative HS,Alternative,,Not Rated,NO,,,,-,-,NO,NO,NO,,,,,-,-,-,,,,-,NO,,NO,,NO,,64828,Clark,2023
2023,4,Elko,4104.1,Independence Vly ES,Regular,5.0,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4104.2,Independence Vly MS,Regular,,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4105.1,Jackpot ES,Regular,24.5,1,YES,23.5,8.8,-,YES,YES,NO,NO,NO,31.8,9,60,,,,,,,,23,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4107.1,Montello ES,Regular,50.0,Not Rated,NO,54.5,27.2,-,-,-,YES,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4107.2,Montello MS,Regular,,Not Rated,NO,,,,-,-,NO,NO,NO,,,,,,,,,,,-,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4108.1,Mound Valley ES,Regular,5.0,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4108.2,Mound Valley MS,Regular,4.0,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4111.1,Ruby Valley ES,Regular,100.0,Not Rated,NO,58.3,66.6,-,-,-,NO,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4111.2,Ruby Valley MS,Regular,28.0,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4120.1,Liberty Peak ES,Regular,36.67,2,NO,48.4,38.4,18.8,YES,YES,NO,NO,NO,48.9,27.3,-,,,,,,,,21.6,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4202.1,Elko Grammar ES,Regular,61.0,3,NO,45.8,47.8,,YES,YES,NO,NO,NO,55.2,49.2,26.3,,,,,,,,25.8,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4203.1,Northside ES,Regular,53.5,3,NO,54.8,43.5,,YES,YES,NO,NO,NO,60,21.8,51.8,,,,,,,,15.2,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4204.1,Southside ES,Regular,48.5,2,YES,27,26.5,,NO,NO,YES,YES,NO,45.3,47.3,41.7,,,,,,,,28.1,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4205.1,Carlin ES,Regular,12.78,1,NO,20,6.6,5.2,YES,YES,NO,NO,NO,23.4,6.3,-,,,,,,,,23.1,NO,,NO,,YES,1.0,64829,Douglas,2023
2023,4,Elko,4206.1,Owyhee ES,Regular,6.67,1,YES,8.5,5.3,<5,NO,NO,YES,YES,NO,7.8,<5,-,,,,,,,,47.9,YES,5.0,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4207.1,Wells ES,Regular,31.5,2,NO,42.2,31.9,12,YES,YES,YES,NO,NO,50.7,25.3,33.3,,,,,,,,12.9,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4208.1,W Wendover ES,Regular,38.5,2,YES,27.8,28.3,<5,YES,YES,NO,NO,NO,41.8,38.4,45.2,,,,,,,,24.3,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4209.1,Mtn View ES,Regular,58.0,3,NO,46.6,46.2,,YES,YES,YES,YES,NO,53.9,39.8,60,,,,,,,,18,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4210.1,Spring Creek ES,Regular,48.89,2,NO,41.4,41.4,19.3,YES,YES,NO,NO,NO,43,48.4,-,,,,,,,,24.7,NO,,NO,,YES,3.0,64829,Douglas,2023
2023,4,Elko,4211.1,Sage ES,Regular,11.0,1,NO,29.4,26.3,8,YES,YES,NO,NO,NO,17.3,22.5,28.5,,,,,,,,31.1,NO,,NO,,YES,1.0,64829,Douglas,2023
2023,4,Elko,4213.1,Flagview Intermediate ES,Regular,27.89,2,NO,36.5,31.1,14.8,YES,YES,NO,NO,NO,34.2,36.6,30.6,,,,,,,,22.5,NO,,NO,,YES,4.0,64829,Douglas,2023
2023,4,Elko,4213.2,Flagview Intermediate MS,Regular,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4501.2,Carlin JHS MS,Regular,33.89,2,NO,38.8,13.8,36.8,YES,YES,NO,NO,NO,40,17.4,,59.0,,,,,,,25.6,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4502.2,Wells JHS MS,Regular,38.33,2,NO,39.5,27,25,YES,YES,YES,NO,NO,35.5,24.4,-,67.8,,,,,,,16,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4503.2,Adobe MS,Regular,29.5,2,NO,35.2,20.4,28.6,YES,YES,NO,NO,NO,31.8,17.5,36.9,68.6,,,,,,,30.8,NO,,NO,,YES,4.0,64829,Douglas,2023
2023,4,Elko,4504.2,Spring Creek MS,Regular,30.56,2,NO,33.7,23.7,37.1,YES,YES,NO,NO,NO,29.5,23.1,-,93.6,,,,,,,31.1,NO,,NO,,YES,4.0,64829,Douglas,2023
2023,4,Elko,4505.2,Jackpot JHS MS,Regular,18.57,1,YES,23,15.3,-,-,,NO,NO,NO,23,15.3,-,90.0,,,,,,,21.4,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4506.2,Owyhee JHS MS,Regular,15.56,1,NO,<5,<5,<5,NO,NO,YES,YES,NO,<5,<5,-,42.8,,,,,,,37.1,YES,5.0,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4507.2,W Wendover MS,Regular,22.5,1,YES,28.2,17.7,26.4,YES,YES,NO,NO,NO,29.7,21,13.5,72.2,,,,,,,30.4,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4601.3,Carlin HS,Regular,51.67,3,NO,23.5,5.5,31.8,-,,NO,NO,NO,,,-,,100,94.1,94.1,14.2,77.7,70.5,14.6,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4602.3,Wells HS,Regular,77.22,4,NO,40,32,25,YES,YES,NO,NO,NO,,,-,,100,70.8,54.1,45.8,>95,>95,20.6,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4603.3,Elko HS,Regular,55.0,3,NO,40.9,16.9,15.6,YES,YES,NO,NO,NO,,,12.5,,89,66.4,51.2,40.5,81.5,81,28.3,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4604.3,Owyhee HS,Regular,17.06,1,NO,15.7,5.2,-,NO,NO,YES,NO,NO,,,,,66.6,33.3,8.3,35.2,68,94.7,62.6,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4605.3,Jackpot HS,Regular,50.0,3,NO,23.5,11.7,-,-,-,NO,NO,NO,,,-,,100,58.3,25,-,85,81.8,29.2,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4606.3,Spring Creek HS,Regular,70.56,4,NO,48.6,22.4,17.1,YES,YES,NO,NO,NO,,,-,,82.7,81.5,46.3,47.2,90.9,90.6,29,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4607.3,W Wendover HS,Regular,51.0,3,YES,19.4,6.9,11.4,YES,YES,NO,NO,NO,,,12,,93.8,47.4,10.2,40.8,92.2,85.7,22,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4610.1,NE NV Virtual ES,Regular,54.44,Not Rated,NO,-,-,-,-,-,YES,YES,NO,54.1,21.7,-,,,,,,,,<5,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4610.2,NE NV Virtual MS,Regular,54.44,Not Rated,NO,-,-,-,NO,NO,YES,YES,NO,53.3,21.4,,36.8,,,,,,,<5,NO,,NO,,NO,,64829,Douglas,2023
2023,4,Elko,4610.3,NE NV Virtual HS,Regular,19.41,1,NO,28,7.1,-,NO,NO,YES,NO,NO,,,-,,77.7,<5,<4.5,20,65.7,87.5,<5,YES,4.0,NO,,NO,,64829,Douglas,2023
